id_municipio,nome,qtde_nascimentos_ate_2010
1100320,Simone,57
1100320,Tiago,81
1100320,Vanessa,69
1100338,Adriana,65
1100338,Aline,68
1100338,Amanda,47
1100338,Ana,281
1100338,Anderson,57
1100338,Andre,47
1100338,Andreia,48
1100338,Antonio,225
1100338,Bruna,47
1100338,Bruno,84
1100338,Camila,57
1100338,Carlos,129
1100338,Daiane,49
1100338,Daniel,70
1100338,Diego,52
1100338,Edson,48
1100338,Eliane,49
1100338,Elias,54
1100338,Fabio,55
1100338,Fernando,52
1100338,Francisca,108
1100338,Francisco,253
1100338,Gabriel,75
1100338,Jessica,61
1100338,Joao,362
1100338,Jose,664
1100338,Juliana,47
1100338,Leandro,60
1100338,Leticia,55
1100338,Lucas,143
1100338,Luciana,47
1100338,Luiz,125
1100338,Manoel,84
1100338,Marcelo,74
1100338,Marcos,142
1100338,Maria,1030
1100338,Mateus,79
1100338,Patricia,53
1100338,Paulo,130
1100338,Pedro,103
1100338,Rafael,67
1100338,Raimundo,85
1100338,Reginaldo,48
1100338,Sandra,47
1100338,Sebastiao,63
1100338,Thiago,48
1100338,Tiago,55
1100338,Vanessa,58
1100338,Vitor,52
1100346,Adriana,62
1100346,Ana,176
1100346,Andre,47
1100346,Antonio,189
1100346,Aparecida,49
1100346,Camila,53
1100346,Carlos,90
1100346,Daniel,53
1100346,Eliane,46
1100346,Francisco,62
1100346,Gabriel,61
1100346,Joao,250
1100346,Jose,489
1100346,Leandro,54
1100346,Lucas,104
1100346,Luciana,46
1100346,Luis,56
1100346,Luiz,58
1100346,Manoel,53
1100346,Marcia,58
1100346,Marcos,82
1100346,Maria,799
1100346,Mateus,58
1100346,Patricia,46
1100346,Paulo,111
1100346,Pedro,84
1100346,Rafael,55
1100346,Rodrigo,48
1100346,Sebastiao,64
1100346,Tiago,75
1100379,Ana,143
1100379,Antonio,114
1100379,Carlos,87
1100379,Joao,202
1100379,Jose,356
1100379,Leandro,47
1100379,Lucas,88
1100379,Marcos,62
1100379,Maria,513
1100379,Mateus,49
1100379,Paulo,71
1100379,Pedro,65
1100379,Vanessa,55
1100403,Adriana,50
1100403,Aline,58
1100403,Ana,159
1100403,Antonio,205
1100403,Carlos,88
1100403,Daiane,53
1100403,Daniel,60
1100403,Elias,46
1100403,Fabio,46
1100403,Francisco,76
1100403,Gabriel,65
1100403,Joao,262
1100403,Jose,416
1100403,Leandro,66
1100403,Lucas,124
1100403,Luiz,101
1100403,Manoel,49
1100403,Marcelo,61
1100403,Marcos,114
1100403,Maria,711
1100403,Mateus,55
1100403,Paulo,132
1100403,Pedro,75
1100403,Rafael,66
1100403,Rodrigo,49
1100403,Sebastiao,65
1100403,Tiago,53
1100452,Adriana,93
1100452,Adriano,67
1100452,Alex,56
1100452,Alexandre,47
1100452,Aline,90
1100452,Amanda,80
1100452,Ana,331
1100452,Anderson,87
1100452,Andre,62
1100452,Andreia,85
1100452,Andressa,58
1100452,Antonio,284
1100452,Bruna,69
1100452,Bruno,103
1100452,Camila,95
1100452,Carlos,158
1100452,Claudio,46
1100452,Cleiton,54
1100452,Daiane,72
1100452,Daniel,133
1100452,Daniele,50
1100452,Davi,50
1100452,Debora,49
1100452,Diego,88
1100452,Douglas,61
1100452,Edson,84
1100452,Eduardo,79
1100452,Elaine,57
1100452,Eliane,80
1100452,Elias,92
1100452,Erica,67
1100452,Eva,51
1100452,Fabiana,57
1100452,Fabio,78
1100452,Felipe,59
1100452,Fernanda,74
1100452,Fernando,77
1100452,Francisco,92
1100452,Gabriel,123
1100452,Geraldo,61
1100452,Gilmar,47
1100452,Guilherme,61
1100452,Gustavo,80
1100452,Jaqueline,62
1100452,Jeferson,62
1100452,Jessica,75
1100452,Joao,477
1100452,Joaquim,49
1100452,Jorge,47
1100452,Jose,781
1100452,Josiane,63
1100452,Juliana,65
1100452,Julio,51
1100452,Leandro,114
1100452,Leonardo,50
1100452,Leticia,66
1100452,Luana,71
1100452,Lucas,249
1100452,Luciana,91
1100452,Luciano,54
1100452,Luis,76
1100452,Luiz,125
1100452,Luzia,90
1100452,Manoel,63
1100452,Marcelo,92
1100452,Marcia,73
1100452,Marcio,62
1100452,Marcos,197
1100452,Maria,1264
1100452,Marlene,70
1100452,Marli,65
1100452,Marta,55
1100452,Mateus,121
1100452,Patricia,83
1100452,Paulo,205
1100452,Pedro,155
1100452,Rafael,103
1100452,Raquel,64
1100452,Reginaldo,55
1100452,Renato,56
1100452,Roberto,52
1100452,Rodrigo,86
1100452,Rogerio,47
1100452,Ronaldo,59
1100452,Rosangela,69
1100452,Samuel,68
1100452,Sandra,81
1100452,Sebastiao,142
1100452,Sergio,54
1100452,Silvana,57
1100452,Simone,63
1100452,Sueli,54
1100452,Tiago,106
1100452,Vanderlei,60
1100452,Vanessa,86
1100452,Vera,53
1100452,Vitor,74
1100452,Vitoria,53
1100452,Weliton,50
1100452,Wesley,47
1100502,Ana,103
1100502,Antonio,117
1100502,Joao,178
1100502,Jose,282
1100502,Lucas,58
1100502,Marcos,55
1100502,Maria,452
1100502,Paulo,70
1100601,Ana,59
1100601,Antonio,59
1100601,Joao,110
1100601,Jose,159
1100601,Maria,253
1100700,Ana,121
1100700,Antonio,128
1100700,Bruno,46
1100700,Carlos,57
1100700,Daniel,51
1100700,Francisco,74
1100700,Gabriel,57
1100700,Joao,201
1100700,Jose,369
1100700,Lucas,69
1100700,Marcos,80
1100700,Maria,512
1100700,Mateus,47
1100700,Paulo,73
1100700,Pedro,57
1100700,Rafael,47
1100700,Sebastiao,53
1100809,Adriana,58
1100809,Aline,55
1100809,Amanda,55
1100809,Ana,257
1100809,Antonia,59
1100809,Antonio,258
1100809,Bruno,60
1100809,Camila,53
1100809,Carlos,139
1100809,Daniel,83
1100809,Edson,49
1100809,Eduardo,59
1100809,Elias,50
1100809,Fabio,49
1100809,Felipe,46
1100809,Fernanda,49
1100809,Fernando,51
1100809,Francisca,114
1100809,Francisco,274
1100809,Gabriel,106
1100809,Gustavo,55
1100809,Jessica,48
1100809,Joao,284
1100809,Jose,498
1100809,Leandro,47
1100809,Lucas,123
1100809,Luis,63
1100809,Luiz,99
1100809,Manoel,102
1100809,Marcelo,56
1100809,Marcos,119
1100809,Maria,1048
1100809,Mateus,96
1100809,Paulo,122
1100809,Pedro,128
1100809,Rafael,68
1100809,Raimunda,91
1100809,Raimundo,159
1100809,Sandra,56
1100809,Sebastiao,73
1100809,Tiago,51
1100809,Vanessa,51
1100809,Vitor,54
1100809,Vitoria,47
1100908,Antonio,52
1100908,Joao,53
1100908,Jose,116
1100908,Maria,186
1100924,Ana,117
1100924,Antonio,95
1100924,Carlos,68
1100924,Joao,145
1100924,Jose,204
1100924,Lucas,48
1100924,Luiz,47
1100924,Marcos,60
1100924,Maria,315
1100924,Paulo,74
1100924,Pedro,54
1100940,Ana,158
1100940,Antonio,164
1100940,Bruno,54
1100940,Carlos,90
1100940,Daniel,62
1100940,Edson,50
1100940,Eduardo,61
1100940,Eliane,57
1100940,Francisco,72
1100940,Gabriel,73
1100940,Gustavo,46
1100940,Joao,229
1100940,Jose,394
1100940,Leandro,60
1100940,Lucas,97
1100940,Luiz,81
1100940,Manoel,48
1100940,Marcos,84
1100940,Maria,561
1100940,Mateus,57
1100940,Paulo,73
1100940,Pedro,84
1100940,Rafael,55
1100940,Tiago,51
1100940,Vanessa,56
1101005,Ana,102
1101005,Antonio,110
1101005,Francisco,48
1101005,Joao,161
1101005,Jose,334
1101005,Lucas,48
1101005,Marcos,66
1101005,Maria,519
1101005,Paulo,55
1101005,Sebastiao,51
1101104,Ana,106
1101104,Antonio,106
1101104,Carlos,52
1101104,Daniel,47
1101104,Francisco,116
1101104,Joao,124
1101104,Jose,236
1101104,Lucas,64
1101104,Luiz,77
1101104,Marcos,56
1101104,Maria,429
1101104,Mateus,47
1101104,Paulo,49
1101104,Pedro,48
1101104,Raimundo,57
1101203,Ana,112
1101203,Antonio,86
1101203,Carlos,63
1101203,Joao,149
1101203,Jose,234
1101203,Lucas,52
1101203,Marcos,69
1101203,Maria,388
1101203,Paulo,53
1101203,Pedro,58
1101302,Ana,113
1101302,Antonio,123
1101302,Carlos,62
1101302,Francisco,47
1101302,Gabriel,50
1101302,Joao,196
1101302,Jose,349
1101302,Lucas,67
1101302,Luiz,63
1101302,Manoel,54
1101302,Marcos,72
1101302,Maria,553
1101302,Paulo,75
1101302,Pedro,56
1101302,Sebastiao,48
1101401,Adriana,48
1101401,Ana,165
1101401,Antonio,169
1101401,Bruno,52
1101401,Carlos,91
1101401,Daniel,49
1101401,Eliane,46
1101401,Francisco,80
1101401,Gabriel,48
1101401,Joao,229
1101401,Jose,414
1101401,Lucas,77
1101401,Luiz,75
1101401,Marcos,82
1101401,Maria,659
1101401,Mateus,64
1101401,Paulo,103
1101401,Pedro,87
1101401,Sebastiao,57
1101401,Tiago,46
1101435,Ana,63
1101435,Antonio,84
1101435,Joao,124
1101435,Jose,217
1101435,Lucas,58
1101435,Marcos,62
1101435,Maria,314
1101435,Paulo,51
1101435,Pedro,46
1101450,Ana,47
1101450,Antonio,47
1101450,Joao,67
1101450,Jose,133
1101450,Maria,211
1101468,Joao,46
1101468,Maria,83
1101476,Ana,46
1101476,Antonio,50
1101476,Joao,55
1101476,Jose,110
1101476,Maria,176
1101484,Ana,79
1101484,Antonio,64
1101484,Carlos,48
1101484,Joao,105
1101484,Jose,217
1101484,Maria,323
1101492,Adriana,59
1101492,Ana,167
1101492,Antonio,140
1101492,Bruno,59
1101492,Camila,47
1101492,Carlos,95
1101492,Daniel,47
1101492,Diego,47
1101492,Eduardo,53
1101492,Fabio,48
1101492,Fernando,47
1101492,Francisco,58
1101492,Joao,237
1101492,Jose,399
1101492,Leandro,54
1101492,Lucas,97
1101492,Luiz,90
1101492,Marcelo,49
1101492,Marcia,50
1101492,Marcos,85
1101492,Maria,636
1101492,Mateus,62
1101492,Patricia,51
1101492,Paulo,136
1101492,Pedro,86
1101492,Sandra,46
1101492,Sebastiao,55
1101492,Tiago,66
1101500,Ana,96
1101500,Antonio,112
1101500,Carlos,52
1101500,Joao,128
1101500,Jose,282
1101500,Lucas,61
1101500,Luiz,46
1101500,Marcos,79
1101500,Maria,488
1101500,Paulo,76
1101500,Pedro,55
1101500,Sebastiao,50
1101559,Antonio,55
1101559,Joao,68
1101559,Jose,137
1101559,Maria,249
1101609,Ana,121
1101609,Antonio,102
1101609,Carlos,55
1101609,Francisco,46
1101609,Joao,164
1101609,Jose,324
1101609,Lucas,71
1101609,Marcos,52
1101609,Maria,513
1101609,Paulo,68
1101609,Pedro,51
1101609,Sebastiao,57
1101708,Ana,113
1101708,Antonio,170
1101708,Carlos,56
1101708,Francisco,47
1101708,Joao,213
1101708,Jose,458
1101708,Lucas,106
1101708,Luiz,58
1101708,Marcos,75
1101708,Maria,620
1101708,Paulo,64
1101708,Pedro,60
1101708,Rafael,50
1101708,Sebastiao,67
1101708,Simone,46
1101757,Ana,95
1101757,Antonio,100
1101757,Carlos,48
1101757,Joao,142
1101757,Jose,284
1101757,Lucas,47
1101757,Marcos,53
1101757,Maria,436
1101757,Paulo,52
1101757,Pedro,49
1101757,Sebastiao,50
1101807,Ana,97
1101807,Antonio,89
1101807,Carlos,55
1101807,Joao,112
1101807,Jose,227
1101807,Maria,361
1101807,Paulo,64
1200013,Ana,164
1200013,Antonia,60
1200013,Antonio,189
1200013,Carlos,70
1200013,Daniel,69
1200013,Francisca,128
1200013,Francisco,235
1200013,Gabriel,57
1200013,Joao,169
1200013,Jose,422
1200013,Lucas,69
1200013,Manoel,81
1200013,Marcos,76
1200013,Maria,713
1200013,Mateus,51
1200013,Paulo,71
1200013,Pedro,69
1200013,Raimunda,51
1200013,Raimundo,118
1200013,Sebastiao,70
1200054,Ana,50
1200054,Antonia,49
1200054,Antonio,139
1200054,Francisca,76
1200054,Francisco,125
1200054,Joao,72
1200054,Jose,120
1200054,Manoel,54
1200054,Maria,360
1200054,Raimunda,47
1200054,Raimundo,69
1200104,Adriana,57
1200104,Ana,271
1200104,Andre,52
1200104,Antonia,197
1200104,Antonio,553
1200104,Carlos,105
1200104,Daniel,55
1200104,Francisca,278
1200104,Francisco,447
1200104,Joao,286
1200104,Jorge,64
1200104,Jose,546
1200104,Lucas,106
1200104,Luis,53
1200104,Luiz,88
1200104,Luzia,57
1200104,Manoel,117
1200104,Marcos,105
1200104,Maria,1295
1200104,Mateus,73
1200104,Paulo,98
1200104,Pedro,112
1200104,Raimunda,138
1200104,Raimundo,264
1200104,Sebastiana,53
1200104,Sebastiao,143
1200104,Tiago,47
1200104,Vanessa,53
1200138,Ana,108
1200138,Antonia,68
1200138,Antonio,231
1200138,Carlos,50
1200138,Francisca,132
1200138,Francisco,297
1200138,Joao,137
1200138,Jose,297
1200138,Luiz,52
1200138,Manoel,69
1200138,Marcos,47
1200138,Maria,752
1200138,Paulo,49
1200138,Pedro,46
1200138,Raimunda,83
1200138,Raimundo,183
1200179,Ana,109
1200179,Antonia,67
1200179,Antonio,180
1200179,Francisca,143
1200179,Francisco,286
1200179,Joao,156
1200179,Jose,247
1200179,Manoel,58
1200179,Marcos,46
1200179,Maria,607
1200179,Pedro,61
1200179,Raimunda,82
1200179,Raimundo,145
1200179,Sebastiao,46
1200203,Adriana,138
1200203,Adriano,90
1200203,Alan,87
1200203,Alana,58
1200203,Alessandro,52
1200203,Alex,118
1200203,Alexandre,112
1200203,Alice,55
1200203,Aline,155
1200203,Alisson,72
1200203,Amanda,107
1200203,Ana,1181
1200203,Anderson,162
1200203,Andre,149
1200203,Andreia,111
1200203,Andressa,143
1200203,Angela,110
1200203,Antonia,763
1200203,Antonio,1940
1200203,Beatriz,127
1200203,Bianca,59
1200203,Bruna,123
1200203,Bruno,230
1200203,Caio,103
1200203,Camila,147
1200203,Carina,58
1200203,Carla,65
1200203,Carlos,375
1200203,Caroline,74
1200203,Cauan,49
1200203,Claudia,50
1200203,Claudio,69
1200203,Cleiciane,60
1200203,Cleiton,58
1200203,Cosmo,50
1200203,Cristian,47
1200203,Cristiane,54
1200203,Cristiano,95
1200203,Cristina,73
1200203,Daiane,101
1200203,Damiana,55
1200203,Damiao,51
1200203,Daniel,203
1200203,Daniela,65
1200203,Daniele,85
1200203,Danilo,48
1200203,Davi,112
1200203,David,55
1200203,Debora,80
1200203,Diego,113
1200203,Edilson,59
1200203,Edson,87
1200203,Eduarda,75
1200203,Eduardo,168
1200203,Eliana,81
1200203,Eliane,90
1200203,Elias,92
1200203,Elisangela,50
1200203,Elissandra,74
1200203,Elissandro,52
1200203,Eliton,62
1200203,Emerson,116
1200203,Emile,47
1200203,Emili,57
1200203,Emily,46
1200203,Erica,79
1200203,Erisson,47
1200203,Evandro,65
1200203,Everton,92
1200203,Fabiana,87
1200203,Fabiano,48
1200203,Fabio,100
1200203,Fabricio,53
1200203,Fatima,60
1200203,Felipe,179
1200203,Fernanda,152
1200203,Fernando,167
1200203,Flavio,52
1200203,Fracisco,47
1200203,Francisca,1179
1200203,Francisco,2975
1200203,Gabriel,221
1200203,Gabriela,86
1200203,Gean,56
1200203,Geovana,47
1200203,Geovane,67
1200203,Gloria,62
1200203,Guilherme,65
1200203,Gustavo,134
1200203,Igor,78
1200203,Ismael,57
1200203,Italo,113
1200203,Ivanete,46
1200203,Jairo,48
1200203,James,63
1200203,Jamile,58
1200203,Janaina,88
1200203,Janaira,51
1200203,Janete,47
1200203,Jaqueline,137
1200203,Jardel,53
1200203,Jeferson,75
1200203,Jessica,124
1200203,Joana,59
1200203,Joao,1063
1200203,Jonas,135
1200203,Jorge,104
1200203,Jose,3597
1200203,Josimar,51
1200203,Josue,72
1200203,Julia,92
1200203,Juliana,94
1200203,Julio,87
1200203,Junior,49
1200203,Lara,89
1200203,Larissa,148
1200203,Laura,65
1200203,Leandro,71
1200203,Leonardo,103
1200203,Leticia,114
1200203,Luan,82
1200203,Luana,121
1200203,Lucas,334
1200203,Luciana,101
1200203,Luciano,57
1200203,Luciene,46
1200203,Luis,198
1200203,Luiz,327
1200203,Luzia,61
1200203,Maicon,80
1200203,Manoel,505
1200203,Manuel,211
1200203,Marcelo,164
1200203,Marcia,120
1200203,Marcio,135
1200203,Marcos,403
1200203,Margarida,48
1200203,Maria,8555
1200203,Marilene,51
1200203,Marinete,59
1200203,Mario,90
1200203,Marlene,54
1200203,Marta,77
1200203,Mateus,285
1200203,Matheus,65
1200203,Michele,57
1200203,Miqueias,47
1200203,Mirian,50
1200203,Moises,54
1200203,Monica,61
1200203,Naiara,54
1200203,Natalia,98
1200203,Pablo,61
1200203,Pamela,55
1200203,Patricia,102
1200203,Paula,75
1200203,Paulo,424
1200203,Pedro,430
1200203,Rafael,146
1200203,Rafaela,100
1200203,Raiane,48
1200203,Raimunda,512
1200203,Raimundo,789
1200203,Raissa,82
1200203,Raquel,126
1200203,Reginaldo,62
1200203,Rian,54
1200203,Ricardo,89
1200203,Rita,53
1200203,Roberta,49
1200203,Roberto,103
1200203,Robson,78
1200203,Rodrigo,159
1200203,Romario,85
1200203,Ronaldo,98
1200203,Rosa,163
1200203,Rosangela,56
1200203,Rosilene,76
1200203,Ruan,75
1200203,Sabrina,68
1200203,Samara,83
1200203,Samila,49
1200203,Samile,50
1200203,Samuel,119
1200203,Sandra,97
1200203,Sara,102
1200203,Sebastiana,100
1200203,Sebastiao,272
1200203,Sergio,48
1200203,Simone,62
1200203,Suiane,50
1200203,Taina,50
1200203,Tais,91
1200203,Talita,65
1200203,Tamires,73
1200203,Terezinha,108
1200203,Thiago,59
1200203,Tiago,152
1200203,Valeria,69
1200203,Vanessa,157
1200203,Victor,58
1200203,Vinicius,51
1200203,Vitor,184
1200203,Vitoria,149
1200252,Ana,219
1200252,Antonia,122
1200252,Antonio,325
1200252,Carlos,68
1200252,Francisca,180
1200252,Francisco,316
1200252,Gabriel,46
1200252,Joao,235
1200252,Jose,381
1200252,Lucas,78
1200252,Luiz,81
1200252,Manoel,66
1200252,Marcos,68
1200252,Maria,997
1200252,Mateus,53
1200252,Paulo,70
1200252,Pedro,108
1200252,Raimunda,113
1200252,Raimundo,201
1200252,Sebastiao,118
1200302,Adriana,46
1200302,Adriano,46
1200302,Ana,310
1200302,Andre,57
1200302,Antonia,441
1200302,Antonio,1279
1200302,Benedita,52
1200302,Benedito,112
1200302,Carlos,160
1200302,Daniel,131
1200302,Eduardo,49
1200302,Fabio,54
1200302,Felipe,71
1200302,Francisca,649
1200302,Francisco,1478
1200302,Gabriel,50
1200302,Gustavo,50
1200302,Joao,407
1200302,Jonas,84
1200302,Jorge,49
1200302,Jose,1765
1200302,Juliana,48
1200302,Junior,62
1200302,Leandro,65
1200302,Luana,50
1200302,Lucas,112
1200302,Luis,104
1200302,Luiz,99
1200302,Manoel,375
1200302,Marcos,127
1200302,Maria,4171
1200302,Mateus,112
1200302,Patricia,47
1200302,Paulo,95
1200302,Pedro,176
1200302,Raimunda,215
1200302,Raimundo,472
1200302,Rita,57
1200302,Rosa,74
1200302,Samuel,68
1200302,Sandra,58
1200302,Sara,48
1200302,Sebastiana,64
1200302,Sebastiao,173
1200302,Tiago,73
1200302,Vanessa,48
1200302,Vitoria,70
1200328,Ana,46
1200328,Antonia,80
1200328,Antonio,211
1200328,Francisca,87
1200328,Francisco,291
1200328,Joao,77
1200328,Jose,325
1200328,Manoel,89
1200328,Maria,897
1200328,Raimundo,80
1200336,Ana,198
1200336,Antonia,46
1200336,Antonio,204
1200336,Carlos,70
1200336,Francisca,175
1200336,Francisco,448
1200336,Franscisco,47
1200336,Joao,188
1200336,Jose,674
1200336,Luiz,98
1200336,Manoel,61
1200336,Marcos,60
1200336,Maria,1355
1200336,Paulo,68
1200336,Pedro,80
1200336,Raimunda,64
1200336,Raimundo,155
1200336,Tiago,54
1200344,Ana,78
1200344,Antonia,104
1200344,Antonio,312
1200344,Francisca,135
1200344,Francisco,309
1200344,Joao,71
1200344,Jose,206
1200344,Manoel,52
1200344,Maria,657
1200344,Pedro,48
1200344,Raimunda,48
1200344,Raimundo,115
1200351,Ana,108
1200351,Antonia,234
1200351,Antonio,617
1200351,Francisca,231
1200351,Francisco,601
1200351,Joao,148
1200351,Jose,813
1200351,Manoel,100
1200351,Marcos,46
1200351,Maria,1599
1200351,Mateus,46
1200351,Paulo,75
1200351,Pedro,76
1200351,Raimunda,108
1200351,Raimundo,249
1200351,Sebastiao,52
1200385,Ana,195
1200385,Antonia,94
1200385,Antonio,338
1200385,Carlos,108
1200385,Daniel,79
1200385,Felipe,54
1200385,Francisca,254
1200385,Francisco,500
1200385,Gabriel,68
1200385,Joao,253
1200385,Jose,503
1200385,Lucas,92
1200385,Luis,60
1200385,Luiz,62
1200385,Manoel,126
1200385,Marcos,91
1200385,Maria,1157
1200385,Mateus,66
1200385,Paulo,87
1200385,Pedro,124
1200385,Raimunda,105
1200385,Raimundo,234
1200385,Sebastiao,91
1200393,Ana,81
1200393,Antonia,214
1200393,Antonio,360
1200393,Francisca,138
1200393,Francisco,501
1200393,Joao,84
1200393,Jose,584
1200393,Manoel,62
1200393,Maria,1184
1200393,Raimunda,54
1200393,Raimundo,119
1200401,Abraao,92
1200401,Adalberto,126
1200401,Adao,91
1200401,Adelia,48
1200401,Ademar,57
1200401,Ademir,82
1200401,Adrian,71
1200401,Adriana,710
1200401,Adriane,74
1200401,Adriano,435
1200401,Adriel,85
1200401,Adriele,120
1200401,Adrieli,53
1200401,Afonso,79
1200401,Agata,70
1200401,Ailton,93
1200401,Airton,150
1200401,Alan,446
1200401,Alana,129
1200401,Albertina,65
1200401,Alberto,214
1200401,Alcides,55
1200401,Alcilene,79
1200401,Alcimar,87
1200401,Alcione,81
1200401,Alda,47
1200401,Aldemir,85
1200401,Aldenir,75
1200401,Aldenora,62
1200401,Aldo,73
1200401,Alesandra,54
1200401,Alessandra,278
1200401,Alessandro,218
1200401,Alex,417
1200401,Alexandra,138
1200401,Alexandre,629
1200401,Alexandro,118
1200401,Alexsandro,76
1200401,Alfredo,73
1200401,Alice,304
1200401,Aline,712
1200401,Alison,197
1200401,Alisson,190
1200401,Almir,82
1200401,Altemir,76
1200401,Aluizio,60
1200401,Alvaro,86
1200401,Alzenira,50
1200401,Alzira,89
1200401,Amanda,767
1200401,Amarildo,75
1200401,Amelia,56
1200401,Ana,5578
1200401,Anderson,666
1200401,Andeson,68
1200401,Andre,1077
1200401,Andrea,107
1200401,Andrei,67
1200401,Andreia,453
1200401,Andresa,78
1200401,Andressa,612
1200401,Andriele,55
1200401,Ane,117
1200401,Angela,443
1200401,Angelica,118
1200401,Angelina,63
1200401,Angelita,53
1200401,Angelo,94
1200401,Anna,63
1200401,Anne,57
1200401,Antonia,2142
1200401,Antonieta,55
1200401,Antonio,5931
1200401,Aparecida,88
1200401,Ari,48
1200401,Ariane,111
1200401,Ariel,77
1200401,Arlete,84
1200401,Arlindo,47
1200401,Armando,60
1200401,Arnaldo,106
1200401,Arthur,87
1200401,Artur,179
1200401,Assis,47
1200401,Atila,57
1200401,Augusto,106
1200401,Auricelia,59
1200401,Auricelio,102
1200401,Barbara,187
1200401,Beatris,70
1200401,Beatriz,434
1200401,Benedita,90
1200401,Benedito,152
1200401,Bianca,173
1200401,Brenda,287
1200401,Breno,102
1200401,Bruna,747
1200401,Bruno,989
1200401,Caio,353
1200401,Camila,589
1200401,Camile,102
1200401,Carina,78
1200401,Carine,56
1200401,Carla,259
1200401,Carlos,2299
1200401,Carol,46
1200401,Carolaine,61
1200401,Carolina,175
1200401,Caroline,352
1200401,Cassia,109
1200401,Cassio,90
1200401,Catarina,52
1200401,Catia,65
1200401,Catrine,60
1200401,Caua,119
1200401,Cauan,103
1200401,Cecilia,82
1200401,Celia,174
1200401,Celio,113
1200401,Celso,101
1200401,Cesar,112
1200401,Charles,263
1200401,Cicero,100
1200401,Cintia,106
1200401,Clara,153
1200401,Clarice,76
1200401,Claudemir,47
1200401,Claudia,353
1200401,Claudio,351
1200401,Cleber,84
1200401,Cleia,60
1200401,Cleiciane,78
1200401,Cleide,114
1200401,Cleidiane,53
1200401,Cleilson,51
1200401,Cleilton,51
1200401,Cleison,80
1200401,Cleiton,166
1200401,Clemilda,108
1200401,Cleonice,76
1200401,Cleudo,59
1200401,Cleunice,55
1200401,Clicia,115
1200401,Cliciane,55
1200401,Clivia,46
1200401,Conceicao,88
1200401,Cosma,84
1200401,Cosmo,115
1200401,Creuza,83
1200401,Cristian,139
1200401,Cristiana,46
1200401,Cristiane,341
1200401,Cristiano,195
1200401,Cristina,233
1200401,Daiana,113
1200401,Daiane,336
1200401,Dalva,77
1200401,Damiana,92
1200401,Damiao,138
1200401,Daniel,1154
1200401,Daniela,325
1200401,Daniele,418
1200401,Danieli,88
1200401,Danilo,165
1200401,Dario,56
1200401,Davi,650
1200401,David,280
1200401,Dayane,126
1200401,Debora,569
1200401,Deivid,77
1200401,Denilson,103
1200401,Denis,173
1200401,Denise,160
1200401,Deusimar,50
1200401,Diana,170
1200401,Diego,665
1200401,Diogo,123
1200401,Dione,60
1200401,Domingos,89
1200401,Douglas,330
1200401,Eder,67
1200401,Edilene,153
1200401,Edileuza,66
1200401,Edilson,198
1200401,Edimar,74
1200401,Edimilson,100
1200401,Edina,95
1200401,Edinaldo,77
1200401,Edineia,48
1200401,Edison,80
1200401,Edite,62
1200401,Edivaldo,125
1200401,Edivan,72
1200401,Edmar,97
1200401,Edmilson,109
1200401,Edna,210
1200401,Ednaldo,56
1200401,Edson,460
1200401,Eduarda,238
1200401,Eduardo,889
1200401,Edvaldo,128
1200401,Edvan,51
1200401,Elaine,258
1200401,Elane,149
1200401,Elen,149
1200401,Eli,56
1200401,Eliana,372
1200401,Eliane,468
1200401,Elias,430
1200401,Eliel,50
1200401,Eliene,157
1200401,Eliete,174
1200401,Elio,65
1200401,Elisandra,77
1200401,Elisangela,194
1200401,Elison,58
1200401,Elissandra,138
1200401,Elissandro,96
1200401,Eliton,69
1200401,Eliza,59
1200401,Elizabete,153
1200401,Elizangela,296
1200401,Elizete,118
1200401,Elizeu,98
1200401,Ellen,59
1200401,Elson,73
1200401,Elton,114
1200401,Elvis,49
1200401,Elza,120
1200401,Emanoel,67
1200401,Emanuel,149
1200401,Emanuele,75
1200401,Emerson,343
1200401,Emile,116
1200401,Emili,191
1200401,Emilia,46
1200401,Emilly,50
1200401,Emily,144
1200401,Erasmo,46
1200401,Eric,74
1200401,Erica,364
1200401,Erick,56
1200401,Erik,95
1200401,Erika,101
1200401,Erike,46
1200401,Erivaldo,78
1200401,Erivan,61
1200401,Estefane,109
1200401,Estefani,125
1200401,Estefany,66
1200401,Estela,61
1200401,Ester,181
1200401,Eunice,108
1200401,Eva,105
1200401,Evaldo,80
1200401,Evandro,151
1200401,Evelin,134
1200401,Everaldo,67
1200401,Everton,215
1200401,Evilin,50
1200401,Ezequiel,151
1200401,Fabiana,376
1200401,Fabiano,120
1200401,Fabio,656
1200401,Fabiola,129
1200401,Fabricia,104
1200401,Fabricio,188
1200401,Fagner,48
1200401,Fatima,282
1200401,Felipe,1014
1200401,Fernanda,746
1200401,Fernando,655
1200401,Flavia,260
1200401,Flavio,204
1200401,Fracisco,54
1200401,Francico,46
1200401,Franciele,92
1200401,Francilene,186
1200401,Francimar,117
1200401,Francineide,116
1200401,Francinete,133
1200401,Francisca,4277
1200401,Francisco,7425
1200401,Franciso,98
1200401,Franisco,59
1200401,Frank,79
1200401,Franscisco,55
1200401,Gabriel,1445
1200401,Gabriela,451
1200401,Gabriele,256
1200401,Gabrieli,54
1200401,Gean,140
1200401,Geane,140
1200401,Geovana,382
1200401,Geovane,166
1200401,Geovani,53
1200401,Geraldo,183
1200401,Gerson,121
1200401,Gessica,107
1200401,Getulio,51
1200401,Gigliane,104
